346.043945	3241.135986
347.313477	3481.365967
348.582031	3499.732910
349.851563	3590.991211
351.120117	3510.877930
352.389648	3639.615234
353.657227	3693.506592
354.925781	3763.189209
356.194336	3754.033203
357.461914	3784.315186
358.729492	3927.036377
359.996094	4069.812500
361.263672	4042.953857
362.530273	4112.788086
363.796875	4190.545898
365.062500	4183.441406
366.329102	4241.498047
367.594727	4346.978027
368.860352	4454.475098
370.125977	4479.032715
371.390625	4408.747070
372.655273	4561.781250
373.919922	4689.175781
375.184570	4595.166504
376.449219	4564.407715
377.712891	4755.177246
378.976563	4682.893066
380.240234	4798.567871
381.502930	4761.892578
382.765625	4794.488770
384.028320	5025.093262
385.291016	5037.952637
386.552734	5108.259277
387.815430	5190.481445
389.077148	5276.700195
390.337891	5200.440430
391.599609	5092.436035
392.860352	5218.343750
394.121094	5272.912598
395.381836	5398.908203
396.641602	5459.488770
397.901367	5514.142090
399.161133	5560.879883
400.420898	5671.158203
401.679688	5694.124023
402.938477	5707.171387
404.197266	5688.446289
405.456055	5719.380371
406.713867	5813.911133
407.971680	5791.226074
409.229492	5758.594238
410.487305	5847.229980
411.744141	5844.428223
413.000977	5990.799805
414.257813	6001.954102
415.514648	6015.104004
416.770508	6199.416504
418.026367	6248.445313
419.282227	6229.802246
420.537109	6390.377930
421.792969	6363.791504
423.047852	6488.603027
424.301758	6446.087891
425.556641	6465.340332
426.810547	6490.582520
428.064453	6589.607910
429.318359	6660.756348
430.571289	6706.004883
431.824219	6693.416504
433.077148	6742.684082
434.330078	6746.068359
435.582031	6825.314453
436.833984	6862.664063
438.085938	6908.018555
439.337891	7019.312012
440.588867	7050.735352
441.839844	7062.189453
443.090820	7215.562500
444.341797	7245.051270
445.591797	7188.571289
446.841797	7238.069824
448.091797	7391.612793
449.340820	7501.203125
450.589844	7558.807129
451.838867	7450.296875
453.087891	7507.917480
454.335938	7489.467285
455.583984	7428.948730
456.832031	7700.966309
458.080078	7446.101563
459.327148	7618.029297
460.574219	7703.831543
461.821289	7667.362305
463.067383	7654.944824
464.313477	7724.765625
465.559570	7772.547852
466.805664	7720.013672
468.051758	7725.666992
469.296875	7709.239746
470.541992	7795.217285
471.786133	7754.699219
473.031250	7768.405762
474.275391	7926.790039
475.518555	7960.639160
476.762695	7912.085938
478.005859	7887.641113
479.249023	7959.716797
480.492188	8051.939453
481.734375	7989.286133
482.976563	8033.260742
484.218750	8004.795898
485.460938	8034.703125
486.702148	8207.592773
487.943359	8191.234863
489.184570	8178.900391
490.425781	8152.457031
491.666016	8252.972656
492.906250	8264.836914
494.145508	8347.275391
495.385742	8226.066406
496.625000	8223.815430
497.864258	8261.916992
499.102539	8451.385742
500.341797	8570.291992
501.580078	8430.834961
502.817383	8551.810547
504.055664	8610.226563
505.292969	8482.811523
506.530273	8573.571289
507.767578	8646.181641
509.003906	8789.578125
510.240234	8702.534180
511.476563	8712.529297
512.712891	8827.717773
513.948242	8673.859375
515.183594	8742.545898
516.418945	8817.335938
517.653320	8843.569336
518.887695	8886.014648
520.122070	8991.271484
521.356445	9031.745117
522.589844	8827.041016
523.823242	8899.927734
525.056641	9013.392578
526.289063	8911.967773
527.521484	9045.769531
528.753906	9088.342773
529.986328	9110.643555
531.217773	9021.331055
532.449219	9031.449219
533.680664	8942.082031
534.912109	9031.393555
536.142578	9000.896484
537.373047	9116.675781
538.603516	8943.928711
539.833008	8984.538086
541.062500	9075.996094
542.291992	9010.907227
543.521484	9023.084961
544.750000	9035.268555
545.978516	9149.206055
547.207031	8923.281250
548.434570	8860.125000
549.662109	8831.559570
550.889648	9132.940430
552.117188	9010.710938
553.343750	9098.310547
554.570313	9035.126953
555.796875	8992.300781
557.022461	9012.667969
558.248047	9053.439453
559.473633	9033.030273
560.699219	9145.241211
561.923828	9053.414063
563.148438	8967.669922
564.373047	8969.685547
565.597656	9039.097656
566.821289	9039.088867
568.044922	8945.093750
569.268555	9098.337891
570.491211	9069.726563
571.713867	9053.370117
572.936523	9161.752930
574.158203	9108.591797
575.380859	9065.636719
576.602539	9030.848633
577.823242	9047.216797
579.044922	9137.296875
580.265625	9051.307617
581.486328	9079.982422
582.706055	9106.622070
583.925781	9166.060547
585.145508	9147.639648
586.365234	9174.313477
587.584961	9077.964844
588.803711	9043.104492
590.022461	9207.225586
591.240234	9106.714844
592.458008	9297.607422
593.675781	9170.384766
594.893555	9137.560547
596.111328	9330.645508
597.328125	9211.561523
598.544922	9293.791992
599.760742	9211.640625
600.977539	9328.857422
602.193359	9314.531250
603.408203	9176.799805
604.624023	9088.375977
605.838867	9213.902344
607.053711	9277.744141
608.267578	9269.566406
609.482422	9430.222656
610.696289	9240.843750
611.910156	9255.311523
613.123047	9255.363281
614.335938	9201.833008
615.548828	9348.228516
616.761719	9222.531250
617.973633	9253.509766
619.185547	9086.478516
620.397461	9274.247070
621.608398	9243.347656
622.820313	9164.958984
624.030273	9293.000000
625.241211	9249.693359
626.451172	9212.564453
627.662109	9140.294922
628.871094	9150.653320
630.081055	9068.001953
631.290039	9136.239258
632.499023	9206.575195
633.708008	9109.400391
634.916016	9223.208984
636.124023	9260.503906
637.332031	9132.225586
638.539063	9109.476563
639.747070	9068.079102
640.954102	9049.447266
642.160156	9215.193359
643.367188	9136.491211
644.573242	9055.679688
645.778320	9024.587891
646.984375	8983.113281
648.189453	8887.692383
649.394531	9001.763672
650.599609	8966.479492
651.803711	9005.900391
653.007813	8958.144531
654.211914	8941.515625
655.416016	9034.958984
656.619141	8889.535156
657.822266	8795.993164
659.025391	8893.624023
660.227539	8958.037109
661.429688	8870.683594
662.631836	8970.477539
663.833984	8955.899414
665.035156	8989.171875
666.236328	8964.183594
667.437500	8872.566406
668.637695	8989.132813
669.837891	9062.015625
671.038086	8941.191406
672.238281	8951.584961
673.437500	8980.740234
674.636719	8936.945313
675.835938	9132.920898
677.034180	8964.003906
678.232422	8947.292969
679.430664	8995.258789
680.628906	8880.455078
681.826172	8940.951172
683.023438	9122.581055
684.220703	9005.637695
685.416992	8909.530273
686.614258	8963.819336
687.810547	9151.889648
689.005859	9093.375977
690.202148	8944.925781
691.397461	8926.072266
692.591797	8871.648438
693.787109	8871.600586
694.981445	9059.907227
696.175781	9007.568359
697.370117	9097.583984
698.563477	9072.454102
699.756836	8990.753906
700.950195	9070.349609
702.142578	8986.514648
703.335938	9009.547852
704.528320	8988.559570
705.719727	8940.298828
706.912109	8936.065430
708.103516	8912.946289
709.294922	8858.336914
710.485352	8942.243164
711.676758	8883.415039
712.867188	8948.463867
714.056641	8954.726563
715.247070	8984.102539
716.436523	9019.796875
717.625977	8969.324219
718.814453	8967.184570
720.003906	9000.794922
721.192383	8988.143555
722.379883	8979.693359
723.568359	8830.241211
724.755859	8939.625977
725.943359	8996.424805
727.130859	8697.352539
728.317383	8874.184570
729.503906	8989.998047
730.690430	8848.767578
731.875977	8842.373047
733.062500	8760.075195
734.248047	8846.442383
735.432617	8890.664063
736.618164	8820.977539
737.802734	8869.431641
738.987305	8789.153320
740.170898	8810.175781
741.354492	8822.760742
742.538086	8761.422852
743.721680	8803.579102
744.905273	8799.262695
746.087891	8925.992188
747.270508	8892.102539
748.452148	8938.553711
749.634766	8864.463867
750.816406	8858.038086
751.997070	8896.045898
753.178711	8813.426758
754.359375	8885.313477
755.540039	8895.824219
756.720703	8880.922852
757.900391	8954.991211
759.080078	8810.834961
760.259766	9016.329102
761.439453	8901.798828
762.618164	8925.045898
763.796875	8874.069336
764.975586	8922.776367
766.153320	8867.531250
767.331055	8837.728516
768.508789	8831.262695
769.686523	9011.651367
770.863281	8850.178711
772.040039	8952.050781
773.216797	9015.722656
774.393555	8971.030273
775.569336	8828.529297
776.745117	8919.855469
777.920898	8875.108398
779.095703	8877.139648
780.270508	8885.554688
781.445313	8955.692383
782.620117	9019.474609
783.793945	9059.863281
784.967773	8923.503906
786.141602	8906.372070
787.314453	8961.674805
788.487305	9029.790039
789.660156	8910.348633
790.833008	8974.215820
792.004883	8878.165039
793.176758	8986.847656
794.348633	8890.753906
795.520508	8845.833008
796.691406	8948.176758
797.862305	8873.356445
799.033203	8947.989258
800.203125	8969.253906
801.374023	8873.018555
802.543945	8870.767578
803.712891	8763.776367
804.882813	8902.604492
806.051758	8868.278320
807.220703	8821.101563
808.388672	8823.110352
809.556641	8807.999023
810.724609	8803.583008
811.892578	8966.154297
813.060547	8916.800781
814.227539	8792.457031
815.394531	8815.879883
816.560547	8805.026367
817.727539	8830.604492
818.893555	8802.596680
820.059570	8883.936523
821.224609	8849.491211
822.390625	8778.560547
823.555664	8909.299805
824.720703	8937.077148
825.884766	8861.821289
827.048828	8949.720703
828.212891	8925.976563
829.376953	8962.371094
830.540039	8945.064453
831.703125	8785.901367
832.866211	8747.046875
834.029297	8809.232422
835.191406	8738.104492
836.353516	8847.638672
837.515625	8785.091797
838.677734	8903.291992
